,id,member_id,loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,issue_d,loan_status,pymnt_plan,desc,purpose,title,zip_code,addr_state,dti,delinq_2yrs,earliest_cr_line,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,new_term,int_rates_add_2pct
947,109902432,,8000,8000,8000,36 months,7.35,248.3,A,A4,17-Jun,Current,n,,home_improvement,Home improvement,112xx,NY,3.3,0,1-Mar,1,73,,12,0,0,0,31,w,48 months,9.349999905
948,112169671,,3000,3000,3000,36 months,12.62,100.54,C,C1,17-Jun,Current,n,,medical,Medical expenses,906xx,CA,20.16,0,Apr-00,1,31,60,13,2,11058,82.5,23,w,48 months,14.61999989
949,112052584,,17325,17325,17325,36 months,14.08,592.81,C,C3,17-Jun,Current,n,,debt_consolidation,Debt consolidation,554xx,MN,26.38,0,6-Nov,0,51,,28,0,16595,91.2,40,w,48 months,16.07999992
950,112433772,,5000,5000,5000,36 months,9.44,160.03,B,B1,17-Jun,Current,n,,debt_consolidation,Debt consolidation,790xx,TX,26.09,0,5-Sep,0,,,8,0,14894,60.1,21,w,48 months,11.43999958
951,112409635,,11000,11000,11000,36 months,9.44,352.06,B,B1,17-Jun,Current,n,,debt_consolidation,Debt consolidation,657xx,MO,26.43,0,4-Feb,0,,,11,0,24327,50.8,26,w,48 months,11.43999958
952,110956779,,6850,6850,6850,36 months,7.35,212.61,A,A4,17-Jun,Current,n,,car,Car financing,830xx,WY,4.49,0,12-Feb,0,,,9,0,8588,25,11,w,48 months,9.349999905
953,112389601,,1000,1000,1000,36 months,12.62,33.52,C,C1,17-Jun,Current,n,,vacation,Vacation,462xx,IN,24.1,1,4-Jul,0,20,,13,0,24798,92.2,21,w,48 months,14.61999989
954,109647002,,9600,9600,9600,36 months,7.07,296.73,A,A2,17-Jun,Current,n,,home_improvement,Home improvement,067xx,CT,6.04,0,2-Oct,0,40,,16,0,15614,16.6,31,w,48 months,9.070000172
955,112432444,,2200,2200,2200,36 months,7.97,68.91,A,A5,17-Jun,Current,n,,debt_consolidation,Debt consolidation,297xx,SC,25.93,1,5-Apr,0,11,57,7,1,2276,65,12,w,48 months,9.96999979
956,112061813,,35000,35000,35000,36 months,21.45,1326.73,D,D5,17-Jun,Current,n,,credit_card,Credit card refinancing,100xx,NY,14.48,0,8-Jun,0,,,9,0,57639,92.7,23,w,48 months,23.45000076
957,110927192,,19600,19600,19600,36 months,12.62,656.82,C,C1,17-Jun,Current,n,,debt_consolidation,Debt consolidation,653xx,MO,20.19,2,Jan-78,0,6,,8,0,8424,80.2,12,w,48 months,14.61999989
958,111988810,,32000,32000,32000,36 months,18.06,1157.85,D,D2,17-Jun,Current,n,,debt_consolidation,Debt consolidation,435xx,OH,26.47,0,Apr-88,0,,85,9,2,14298,75.3,20,w,48 months,20.05999947
959,112034833,,18000,18000,18000,36 months,7.21,557.52,A,A3,17-Jun,Current,n,,debt_consolidation,Debt consolidation,461xx,IN,19.48,0,3-Apr,1,,,16,0,5522,8.2,30,w,48 months,9.210000038
960,111684317,,20000,20000,20000,36 months,11.99,664.2,B,B5,17-Jun,Current,n,,credit_card,Credit card refinancing,077xx,NJ,24.35,0,10-Jan,0,,,11,0,17642,75.7,21,w,48 months,13.98999977
961,111875261,,4000,4000,4000,36 months,14.08,136.87,C,C3,17-Jun,Current,n,,other,Other,072xx,NJ,32.13,0,13-Mar,0,,,5,0,3401,87.2,6,w,48 months,16.07999992
962,111730943,,6100,6100,6100,36 months,18.06,220.72,D,D2,17-Jun,Current,n,,debt_consolidation,Debt consolidation,790xx,TX,29.1,0,5-Feb,0,,,7,0,8575,50.4,9,w,48 months,20.05999947
963,111672513,,35000,35000,35000,36 months,14.08,1197.58,C,C3,17-Jun,Current,n,,debt_consolidation,Debt consolidation,169xx,PA,4.89,0,3-Oct,1,61,,4,0,7852,41.5,16,w,48 months,16.07999992
964,111895285,,30000,30000,30000,36 months,19.03,1100.14,D,D3,17-Jun,Current,n,,debt_consolidation,Debt consolidation,334xx,FL,18.13,1,Dec-78,2,22,,17,0,16803,35.3,39,w,48 months,21.03000069
965,112046960,,32000,32000,32000,36 months,11.99,1062.71,B,B5,17-Jun,Current,n,,debt_consolidation,Debt consolidation,432xx,OH,28.55,1,Sep-96,0,15,,17,0,29666,39.5,50,w,48 months,13.98999977
966,111100414,,21000,21000,21000,36 months,13.59,713.56,C,C2,17-Jun,Current,n,,home_improvement,Home improvement,890xx,NV,18.49,3,2-Jul,1,9,86,10,1,12611,84.1,20,w,48 months,15.59000015
967,112082820,,7200,7200,7200,36 months,16.02,253.21,C,C5,17-Jun,Current,n,,other,Other,104xx,NY,13.76,0,7-Nov,0,,,3,0,5083,84.7,3,w,48 months,18.02000046
968,112035813,,16000,16000,16000,36 months,10.91,523.14,B,B4,17-Jun,Current,n,,debt_consolidation,Debt consolidation,633xx,MO,9.88,0,Jun-99,0,45,,8,0,18925,61.8,15,w,48 months,12.90999985
969,111531536,,12000,12000,12000,36 months,9.93,386.82,B,B2,17-Jun,Current,n,,home_improvement,Home improvement,461xx,IN,11.08,2,Jun-95,0,22,,8,0,22935,74,15,w,48 months,11.93000031
970,111081348,,35000,35000,35000,36 months,16.02,1230.85,C,C5,17-Jun,Current,n,,debt_consolidation,Debt consolidation,220xx,VA,21.45,0,4-Sep,0,,,6,0,34854,91,25,w,48 months,18.02000046
971,111815971,,36000,36000,36000,36 months,5.32,1084.14,A,A1,17-Jun,Current,n,,debt_consolidation,Debt consolidation,379xx,TN,12.51,0,Dec-91,2,,,22,0,18938,16.3,36,w,48 months,7.320000172
972,111450059,,8175,8175,8175,36 months,23.88,320.22,E,E2,17-Jun,Current,n,,debt_consolidation,Debt consolidation,062xx,CT,25.41,0,3-Oct,0,,35,6,1,12326,66.6,17,w,48 months,25.87999916
973,111732061,,4000,4000,4000,36 months,16.02,140.67,C,C5,17-Jun,Current,n,,vacation,Vacation,780xx,TX,16.38,0,3-Aug,2,,105,18,1,19419,79.3,38,w,48 months,18.02000046
974,111129331,,14000,14000,14000,36 months,10.91,457.75,B,B4,17-Jun,Current,n,,debt_consolidation,Debt consolidation,700xx,LA,15.12,0,10-Dec,0,,,9,0,14617,42.2,11,w,48 months,12.90999985
975,111684764,,4800,4800,4800,36 months,10.91,156.95,B,B4,17-Jun,Current,n,,debt_consolidation,Debt consolidation,117xx,NY,11.89,0,Jun-98,0,47,,14,0,13614,38.6,27,w,48 months,12.90999985
976,111539781,,3000,3000,3000,36 months,5.32,90.35,A,A1,17-Jun,Current,n,,home_improvement,Home improvement,355xx,AL,11.38,0,Nov-94,0,,,16,0,49283,24.5,44,w,48 months,7.320000172
977,112219343,,7000,7000,7000,36 months,7.97,219.26,A,A5,17-Jun,Current,n,,home_improvement,Home improvement,201xx,VA,14.1,0,6-Jan,0,43,,12,0,25787,60,28,w,48 months,9.96999979
978,111827270,,20000,20000,20000,36 months,9.44,640.1,B,B1,17-Jun,In Grace Period,n,,debt_consolidation,Debt consolidation,275xx,NC,12.65,0,6-Apr,0,,112,10,1,15673,63.7,16,w,48 months,11.43999958
979,112259691,,7000,7000,7000,36 months,7.97,219.26,A,A5,17-Jun,Current,n,,debt_consolidation,Debt consolidation,347xx,FL,21.44,1,Jul-87,0,20,,8,0,11532,41.5,22,w,48 months,9.96999979
980,111798502,,6000,6000,6000,36 months,7.35,186.23,A,A4,17-Jun,Current,n,,debt_consolidation,Debt consolidation,106xx,NY,14.5,0,10-Aug,0,29,,23,0,6791,21.1,26,w,48 months,9.349999905
981,112054229,,12000,12000,12000,36 months,14.08,410.6,C,C3,17-Jun,Current,n,,debt_consolidation,Debt consolidation,028xx,RI,15.17,0,4-Nov,0,58,,7,0,18981,78.1,14,w,48 months,16.07999992
982,112080827,,2000,2000,2000,36 months,14.08,68.44,C,C3,17-Jun,Current,n,,other,Other,640xx,MO,22.75,0,8-Oct,0,,,7,0,968,12.7,13,w,48 months,16.07999992
983,112054651,,4800,4800,4800,36 months,9.44,153.63,B,B1,17-Jun,Current,n,,credit_card,Credit card refinancing,602xx,IL,14.68,0,6-May,0,35,,7,0,2861,33.3,14,w,48 months,11.43999958
984,112179754,,20000,20000,20000,36 months,10.91,653.93,B,B4,17-Jun,Current,n,,debt_consolidation,Debt consolidation,350xx,AL,18.81,0,Oct-87,0,47,,12,0,12589,82.3,23,w,48 months,12.90999985
985,112431386,,6000,6000,6000,36 months,11.99,199.26,B,B5,17-Jun,Current,n,,credit_card,Credit card refinancing,451xx,OH,16.25,2,3-Dec,1,10,,8,0,5527,62.1,10,w,48 months,13.98999977
986,111494568,,15000,15000,15000,36 months,10.91,490.45,B,B4,17-Jun,Current,n,,small_business,Business,088xx,NJ,18.7,0,10-Jan,0,,,12,0,16581,71.2,20,w,48 months,12.90999985
987,111886610,,5000,5000,5000,36 months,10.91,163.49,B,B4,17-Jun,Current,n,,debt_consolidation,Debt consolidation,314xx,GA,19.67,0,4-Nov,1,,,8,0,6502,38.7,16,w,48 months,12.90999985
988,112433693,,6300,6300,6300,36 months,7.97,197.34,A,A5,17-Jun,Current,n,,major_purchase,Major purchase,473xx,IN,21.38,0,Apr-96,0,,,13,0,17789,84.7,22,w,48 months,9.96999979
989,111561082,,16000,16000,16000,36 months,17.09,571.17,D,D1,17-Jun,Current,n,,small_business,Business,945xx,CA,22.2,0,13-Mar,3,,,23,0,19806,34,32,f,48 months,19.09000015
990,110988763,,16000,16000,16000,36 months,12.62,536.18,C,C1,17-Jun,Current,n,,debt_consolidation,Debt consolidation,152xx,PA,27.93,0,6-Jan,1,47,,19,0,15029,47,53,w,48 months,14.61999989
991,111772885,,32000,32000,32000,36 months,7.21,991.15,A,A3,17-Jun,Current,n,,debt_consolidation,Debt consolidation,923xx,CA,25.56,0,5-Feb,0,64,,12,0,8836,9.6,33,w,48 months,9.210000038
992,111673696,,3000,3000,3000,36 months,10.42,97.4,B,B3,17-Jun,Current,n,,debt_consolidation,Debt consolidation,600xx,IL,29.7,0,Jan-94,1,,71,9,1,4793,63.9,14,w,48 months,12.42000008
993,112118705,,5800,5800,5800,36 months,7.07,179.28,A,A2,17-Jun,Current,n,,debt_consolidation,Debt consolidation,329xx,FL,23.48,0,Nov-98,0,,,9,0,5625,13.4,21,w,48 months,9.070000172
994,111639402,,34000,34000,34000,36 months,10.42,1103.81,B,B3,17-Jun,Current,n,,other,Other,554xx,MN,28.7,0,10-Jun,0,,,12,0,52155,73,12,w,48 months,12.42000008
995,112034269,,14000,14000,14000,36 months,12.62,469.16,C,C1,17-Jun,Current,n,,credit_card,Credit card refinancing,200xx,DC,6.26,0,7-Jan,0,60,,9,0,14713,62.1,28,w,48 months,14.61999989
996,111925528,,5000,5000,5000,36 months,9.44,160.03,B,B1,17-Jun,Current,n,,other,Other,201xx,VA,20.65,1,4-May,0,19,,9,0,10317,46.1,27,w,48 months,11.43999958
997,111683562,,14400,14400,14400,36 months,11.99,478.22,B,B5,17-Jun,Current,n,,debt_consolidation,Debt consolidation,956xx,CA,26.83,0,1-Feb,0,36,74,11,7,12491,73,20,w,48 months,13.98999977
998,111876710,,3600,3600,3600,36 months,10.42,116.88,B,B3,17-Jun,Current,n,,credit_card,Credit card refinancing,150xx,PA,23.99,0,7-Oct,0,,,19,0,19736,90.1,35,w,48 months,12.42000008
999,111480978,,28000,28000,28000,36 months,15.05,971.32,C,C4,17-Jun,Current,n,,debt_consolidation,Debt consolidation,212xx,MD,15.71,0,12-Sep,0,,,12,0,37425,90,12,w,48 months,17.05000019
1000,111569476,,12000,12000,12000,36 months,10.91,392.36,B,B4,17-Jun,Current,n,,debt_consolidation,Debt consolidation,970xx,OR,4.43,0,3-Feb,0,45,,4,0,6983,65.3,24,w,48 months,12.90999985
1001,112431458,,25000,25000,25000,36 months,16.02,879.18,C,C5,17-Jun,Late (31-120 days),n,,debt_consolidation,Debt consolidation,553xx,MN,13.84,0,1-Oct,1,84,,15,0,10093,33.2,22,w,48 months,18.02000046
1002,112428438,,6500,6500,6500,36 months,10.42,211.03,B,B3,17-Jun,Current,n,,credit_card,Credit card refinancing,140xx,NY,18.23,1,9-Jun,0,23,,9,0,6543,23.9,14,w,48 months,12.42000008
1003,111459029,,15000,15000,15000,36 months,10.42,486.98,B,B3,17-Jun,Current,n,,debt_consolidation,Debt consolidation,546xx,WI,16.76,0,7-Dec,0,77,,7,0,13402,73.2,16,w,48 months,12.42000008
1004,112229182,,7000,7000,7000,36 months,9.93,225.65,B,B2,17-Jun,Current,n,,debt_consolidation,Debt consolidation,852xx,AZ,6.85,0,12-Dec,1,,,6,0,4904,21,9,w,48 months,11.93000031
1005,111976738,,15000,15000,15000,36 months,9.93,483.52,B,B2,17-Jun,Current,n,,debt_consolidation,Debt consolidation,926xx,CA,11.8,0,1-May,0,34,42,9,2,3768,95,12,w,48 months,11.93000031
1006,111519263,,20000,20000,20000,36 months,5.32,602.3,A,A1,17-Jun,Current,n,,credit_card,Credit card refinancing,954xx,CA,25.69,0,Aug-95,0,,,19,0,72541,66,31,w,48 months,7.320000172
1007,111978977,,8000,8000,8000,36 months,15.05,277.52,C,C4,17-Jun,Current,n,,debt_consolidation,Debt consolidation,951xx,CA,9.77,0,Jan-00,2,36,,10,0,11176,50.3,29,w,48 months,17.05000019
1008,111977669,,16000,16000,16000,36 months,7.97,501.17,A,A5,17-Jun,Current,n,,home_improvement,Home improvement,480xx,MI,21.85,0,Sep-85,2,,,14,0,13381,34,28,w,48 months,9.96999979
1009,112229589,,14000,14000,14000,36 months,7.35,434.53,A,A4,17-Jun,Current,n,,debt_consolidation,Debt consolidation,210xx,MD,19.36,0,4-Oct,1,46,91,12,1,11484,49.1,40,w,48 months,9.349999905
1010,112339609,,14000,14000,14000,36 months,10.42,454.51,B,B3,17-Jun,Current,n,,debt_consolidation,Debt consolidation,601xx,IL,15.71,0,5-Sep,1,42,,15,0,15472,40.8,27,w,48 months,12.42000008
1011,112020454,,4000,4000,4000,36 months,10.91,130.79,B,B4,17-Jun,Current,n,,home_improvement,Home improvement,294xx,SC,17.68,0,3-Feb,0,40,,8,0,15330,84.2,15,w,48 months,12.90999985
1012,112018212,,7200,7200,7200,36 months,13.59,244.65,C,C2,17-Jun,Current,n,,debt_consolidation,Debt consolidation,322xx,FL,32.45,0,11-Apr,1,,103,15,1,10423,23.1,20,w,48 months,15.59000015
1013,110772471,,10000,10000,10000,36 months,10.91,326.97,B,B4,17-Jun,Current,n,,debt_consolidation,Debt consolidation,956xx,CA,3.07,0,Apr-82,0,46,63,5,1,6756,35.6,28,w,48 months,12.90999985
1014,112054293,,4000,4000,4000,36 months,12.62,134.05,C,C1,17-Jun,Current,n,,debt_consolidation,Debt consolidation,645xx,MO,25.06,1,2-Aug,1,14,73,11,5,364,5.4,20,w,48 months,14.61999989
1015,109654683,,35000,35000,35000,36 months,11.99,1162.34,B,B5,17-Jun,Current,n,,credit_card,Credit card refinancing,609xx,IL,28.23,0,Jan-94,0,,,15,0,112048,78.8,32,w,48 months,13.98999977
1016,111828089,,6000,6000,6000,36 months,9.44,192.03,B,B1,17-Jun,Current,n,,debt_consolidation,Debt consolidation,335xx,FL,25.5,0,4-Nov,0,,89,6,1,1138,21.5,11,w,48 months,11.43999958
1017,112159687,,15000,15000,15000,36 months,10.42,486.98,B,B3,17-Jun,Current,n,,other,Other,212xx,MD,18.37,0,7-Feb,0,56,,12,0,3262,19.3,25,w,48 months,12.42000008
1018,111419176,,6000,6000,6000,36 months,10.42,194.79,B,B3,17-Jun,Current,n,,vacation,Vacation,980xx,WA,32.4,0,Nov-89,1,,,8,0,22293,96.9,13,w,48 months,12.42000008
1019,112359709,,35000,35000,35000,36 months,7.97,1096.29,A,A5,17-Jun,Current,n,,home_improvement,Home improvement,895xx,NV,4.33,2,Jul-97,0,9,,13,0,62174,54.9,24,w,48 months,9.96999979
1020,111648768,,35000,35000,35000,36 months,11.99,1162.34,B,B5,17-Jun,Current,n,,credit_card,Credit card refinancing,588xx,ND,25.54,0,6-Mar,2,,78,12,1,13755,45.1,24,w,48 months,13.98999977
1021,111731253,,12425,12425,12425,36 months,25.82,499.43,E,E4,17-Jun,Current,n,,debt_consolidation,Debt consolidation,301xx,GA,10.59,0,14-Apr,0,,,4,0,2937,71.6,5,w,48 months,27.81999969
1022,111848292,,7500,7500,7500,36 months,12.62,251.34,C,C1,17-Jun,Current,n,,credit_card,Credit card refinancing,630xx,MO,7.37,0,4-May,1,24,,4,0,4565,69.2,13,w,48 months,14.61999989
1023,111755713,,1000,1000,1000,36 months,11.99,33.21,B,B5,17-Jun,Current,n,,debt_consolidation,Debt consolidation,430xx,OH,24.69,1,8-Feb,0,17,,13,0,1468,13.7,18,w,48 months,13.98999977
1024,112052325,,15000,15000,15000,36 months,15.05,520.35,C,C4,17-Jun,Current,n,,debt_consolidation,Debt consolidation,180xx,PA,21.43,1,6-Sep,0,15,99,12,1,20836,57.4,28,w,48 months,17.05000019
1025,112132627,,2000,2000,2000,36 months,11.99,66.42,B,B5,17-Jun,Current,n,,home_improvement,Home improvement,104xx,NY,14.37,0,Sep-00,1,53,,7,0,4931,35,13,w,48 months,13.98999977
1026,111684882,,4000,4000,4000,36 months,13.59,135.92,C,C2,17-Jun,Current,n,,debt_consolidation,Debt consolidation,484xx,MI,6.9,0,Jul-92,2,,110,8,1,2241,28,10,w,48 months,15.59000015
1027,109790386,,10000,10000,10000,36 months,12.62,335.12,C,C1,17-Jun,Current,n,,major_purchase,Major purchase,935xx,CA,1.9,0,Feb-86,2,,,5,0,779,7.3,8,w,48 months,14.61999989
1028,112017081,,15000,15000,15000,36 months,10.91,490.45,B,B4,17-Jun,Current,n,,debt_consolidation,Debt consolidation,752xx,TX,14.05,0,7-Jul,0,49,,14,0,10657,27.9,26,w,48 months,12.90999985
1029,112299585,,7500,7500,7500,36 months,7.21,232.3,A,A3,17-Jun,Current,n,,debt_consolidation,Debt consolidation,329xx,FL,23.19,0,11-Sep,0,,,22,0,9374,21.3,23,w,48 months,9.210000038
1030,112056513,,13200,13200,13200,36 months,10.91,431.59,B,B4,17-Jun,Current,n,,debt_consolidation,Debt consolidation,708xx,LA,18.82,2,3-Oct,0,22,,21,0,10415,65.5,41,w,48 months,12.90999985
1031,111786500,,18925,18925,18925,36 months,15.05,656.51,C,C4,17-Jun,Current,n,,debt_consolidation,Debt consolidation,468xx,IN,26.45,1,Jun-92,0,,,7,0,7758,71,9,w,48 months,17.05000019
1032,112433439,,12000,12000,12000,36 months,7.21,371.68,A,A3,17-Jun,Current,n,,home_improvement,Home improvement,088xx,NJ,20.57,2,Dec-71,0,16,,19,0,21609,26.4,58,w,48 months,9.210000038
1033,111131098,,1000,1000,1000,36 months,16.02,35.17,C,C5,17-Jun,Current,n,,other,Other,293xx,SC,6.49,0,4-Aug,0,77,,10,0,2369,91.1,28,w,48 months,18.02000046
1034,112035592,,40000,40000,40000,36 months,16.02,1406.68,C,C5,17-Jun,Current,n,,credit_card,Credit card refinancing,816xx,CO,12.55,0,4-Nov,0,,,9,0,53686,61,14,w,48 months,18.02000046
1035,112431438,,5850,5850,5850,36 months,9.93,188.58,B,B2,17-Jun,Current,n,,credit_card,Credit card refinancing,191xx,PA,12.21,0,12-Jul,2,,,14,0,5860,41.6,17,w,48 months,11.93000031
1036,112269655,,20000,20000,20000,36 months,5.32,602.3,A,A1,17-Jun,Current,n,,debt_consolidation,Debt consolidation,760xx,TX,15.86,0,Aug-99,0,,,15,0,43173,38.3,35,w,48 months,7.320000172
1037,111995658,,5000,5000,5000,36 months,9.44,160.03,B,B1,17-Jun,Current,n,,debt_consolidation,Debt consolidation,181xx,PA,8.96,0,3-May,1,,,5,0,4881,25.6,13,w,48 months,11.43999958
1038,111684460,,11000,11000,11000,36 months,13.59,373.77,C,C2,17-Jun,Late (31-120 days),n,,debt_consolidation,Debt consolidation,212xx,MD,15.06,1,Dec-99,0,18,,11,0,8285,28.8,22,w,48 months,15.59000015
1039,112047012,,12600,12600,12600,36 months,10.42,409.06,B,B3,17-Jun,Current,n,,debt_consolidation,Debt consolidation,600xx,IL,15.69,0,8-Mar,0,25,115,6,1,5665,59.6,10,w,48 months,12.42000008
1040,110352847,,28000,28000,28000,36 months,9.93,902.57,B,B2,17-Jun,Current,n,,credit_card,Credit card refinancing,087xx,NJ,15.7,0,Apr-99,1,35,,9,0,28497,32.2,15,w,48 months,11.93000031
1041,112259601,,15000,15000,15000,36 months,13.59,509.69,C,C2,17-Jun,Current,n,,debt_consolidation,Debt consolidation,070xx,NJ,24.14,0,Apr-84,0,42,,12,0,14246,38.6,31,w,48 months,15.59000015
1042,111886865,,35000,35000,35000,36 months,10.91,1144.37,B,B4,17-Jun,Current,n,,credit_card,Credit card refinancing,234xx,VA,22.46,0,Aug-93,2,43,,15,0,153362,92,22,w,48 months,12.90999985
1043,112033659,,30000,30000,30000,36 months,10.91,980.89,B,B4,17-Jun,Current,n,,debt_consolidation,Debt consolidation,480xx,MI,23.8,1,2-Jan,0,4,99,22,1,54087,19.4,38,w,48 months,12.90999985
1044,111965424,,9000,9000,9000,36 months,19.03,330.05,D,D3,17-Jun,Current,n,,debt_consolidation,Debt consolidation,231xx,VA,13.54,0,Nov-93,0,26,,4,0,1216,32,24,w,48 months,21.03000069
1045,112432482,,6500,6500,6500,36 months,12.62,217.83,C,C1,17-Jun,Current,n,,debt_consolidation,Debt consolidation,310xx,GA,26.85,0,Jul-95,0,,,10,0,7830,60.2,18,w,48 months,14.61999989
1046,112048922,,20000,20000,20000,36 months,11.99,664.2,B,B5,17-Jun,Current,n,,other,Other,953xx,CA,4.84,0,2-Mar,0,50,,4,0,15681,91.2,16,w,48 months,13.98999977
1047,111620104,,20000,20000,20000,36 months,12.62,670.23,C,C1,17-Jun,Current,n,,debt_consolidation,Debt consolidation,104xx,NY,15.06,0,10-Dec,0,,,10,0,12211,54.3,12,w,48 months,14.61999989
1048,111621604,,6000,6000,6000,36 months,16.02,211.01,C,C5,17-Jun,Current,n,,debt_consolidation,Debt consolidation,916xx,CA,25.36,0,2-Feb,0,26,,6,0,2372,62.4,14,w,48 months,18.02000046
1049,112053576,,2500,2500,2500,36 months,16.02,87.92,C,C5,17-Jun,Current,n,,home_improvement,Home improvement,206xx,MD,11.75,1,3-Nov,0,16,,11,0,6415,94.3,40,w,48 months,18.02000046
1050,111740189,,7500,7500,7500,36 months,7.07,231.82,A,A2,17-Jun,Current,n,,credit_card,Credit card refinancing,652xx,MO,39.54,0,4-Nov,1,37,,11,0,18773,36.3,23,w,48 months,9.070000172
1051,111912076,,36000,36000,36000,36 months,7.97,1127.62,A,A5,17-Jun,Current,n,,car,Car financing,928xx,CA,12.11,0,3-Sep,4,,99,16,1,19099,18.6,27,w,48 months,9.96999979
1052,112034203,,3000,3000,3000,36 months,15.05,104.07,C,C4,17-Jun,Current,n,,other,Other,402xx,KY,7.58,0,6-Sep,0,,,2,0,4251,77.3,3,w,48 months,17.05000019
1053,112150720,,18000,18000,18000,36 months,14.08,615.9,C,C3,17-Jun,Current,n,,debt_consolidation,Debt consolidation,070xx,NJ,11.94,0,2-Nov,0,70,,8,0,15267,63.9,11,w,48 months,16.07999992
1054,111845791,,5600,5600,5600,36 months,11.99,185.98,B,B5,17-Jun,Current,n,,other,Other,752xx,TX,20.18,0,Mar-95,0,39,,15,0,13579,36.6,33,w,48 months,13.98999977
1055,111998426,,1000,1000,1000,36 months,14.08,34.22,C,C3,17-Jun,Current,n,,debt_consolidation,Debt consolidation,159xx,PA,32.29,0,4-Jan,0,56,,8,0,3942,87.6,25,w,48 months,16.07999992
1056,112050689,,25000,25000,25000,36 months,18.06,904.57,D,D2,17-Jun,Current,n,,debt_consolidation,Debt consolidation,452xx,OH,13.66,0,3-Apr,1,,,12,0,28295,61.2,17,w,48 months,20.05999947
1057,111494245,,8575,8575,8575,36 months,15.05,297.47,C,C4,17-Jun,Current,n,,debt_consolidation,Debt consolidation,035xx,NH,30.11,0,4-Feb,0,,,5,0,4786,22.8,14,w,48 months,17.05000019
1058,112279685,,10000,10000,10000,36 months,12.62,335.12,C,C1,17-Jun,Current,n,,debt_consolidation,Debt consolidation,272xx,NC,25.75,0,Jun-95,0,42,63,12,1,14113,78,23,w,48 months,14.61999989
1059,110937996,,20000,20000,20000,36 months,14.08,684.33,C,C3,17-Jun,Current,n,,debt_consolidation,Debt consolidation,605xx,IL,29.91,0,9-Jan,0,,,18,0,32108,56.2,23,w,48 months,16.07999992
1060,111772095,,10000,10000,10000,36 months,7.35,310.38,A,A4,17-Jun,Current,n,,credit_card,Credit card refinancing,276xx,NC,5.22,0,Apr-99,0,,,7,0,64326,14.7,18,w,48 months,9.349999905
1061,112199496,,13600,13600,13600,36 months,7.97,425.99,A,A5,17-Jun,Current,n,,debt_consolidation,Debt consolidation,751xx,TX,7.64,0,1-Dec,0,43,,17,0,12413,37.6,29,w,48 months,9.96999979
1062,112432514,,9000,9000,9000,36 months,7.97,281.91,A,A5,17-Jun,Current,n,,debt_consolidation,Debt consolidation,844xx,UT,14.5,0,Apr-88,0,,,16,0,20919,38.2,40,w,48 months,9.96999979
1063,112219746,,8000,8000,8000,36 months,9.93,257.88,B,B2,17-Jun,Current,n,,debt_consolidation,Debt consolidation,140xx,NY,15.53,4,May-99,0,8,,15,0,8424,69.6,50,w,48 months,11.93000031
1064,111075216,,6000,6000,6000,36 months,7.07,185.46,A,A2,17-Jun,Current,n,,home_improvement,Home improvement,630xx,MO,,0,Jul-97,2,,,13,0,1554,2.2,25,w,48 months,9.070000172
